,source_file,file,function,type,line,cyclomatic_complexity,cc_rank,loc,loc_span,volume,difficulty,effort,time,bugs,model,language,complexity_category,number_changes,change_per_days,age_days
547,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/Violin_plots.py, Violin_plots.py  (module  aggregate) ,MODULE_AGG,1,0,A,,,,,,,,CWatM,python,b1,,,
548,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/Violin_plots_V2.py,<module>,FUNCTION,1,21,D,111.0,,8608.71099892791,49.4877049180328,426025.349639568,23668.074979976,2.86957033297597,CWatM,python,b3,,,
549,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration/Violin_plots_V2.py, Violin_plots_V2.py  (module  aggregate) ,MODULE_AGG,1,0,A,,,,,,,,CWatM,python,b1,,,
550,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/calibration_single.py,<module>,FUNCTION,1,50,F,253.0,,21138.0596811992,88.5475113122172,1871722.5787393,103984.587707739,7.04601989373305,CWatM,python,b3,,,
551,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/calibration_single.py,RunModel,FUNCTION,163,13,C,70.0,107.0,5642.92961661216,46.8421052631579,264326.703093938,14684.8168385521,1.88097653887072,CWatM,python,b2,1.0,0.001371871054282905,728.9314814814816
552,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/calibration_single.py,checkBounds,FUNCTION,300,1,A,13.0,13.0,412.178810031116,21.5769230769231,8893.55047797907,494.086137665504,0.137392936677039,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
553,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/calibration_single.py, calibration_single.py  (module  aggregate) ,MODULE_AGG,1,14,C,,,,,,,,CWatM,python,b2,,,
554,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/Cali_plot.py,<module>,FUNCTION,1,9,B,164.0,,17374.8106100023,69.6572164948454,1210280.94421787,67237.8302343259,5.79160353666743,CWatM,python,b1,,,
555,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/Cali_plot.py, Cali_plot.py  (module  aggregate) ,MODULE_AGG,1,0,A,,,,,,,,CWatM,python,b1,,,
556,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,<module>,FUNCTION,1,1,A,6.0,,129.267675044712,3.07692307692308,397.746692445267,22.0970384691815,0.0430892250149039,CWatM,python,b1,,,
557,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,filter_nan,FUNCTION,45,1,A,6.0,18.0,307.602213011877,11.9166666666667,3665.59303839153,203.644057688418,0.102534071003959,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
558,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,RSR,FUNCTION,66,1,A,5.0,15.0,262.366593451307,11.4583333333333,3006.28388329622,167.015771294235,0.0874555311504356,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
559,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,br,FUNCTION,82,1,A,6.0,13.0,271.413717363421,17.55,4763.31073972804,264.628374429335,0.0904712391211403,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
560,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,pc_bias,FUNCTION,96,1,A,6.0,13.0,232.792823407274,19.5,4539.46005644185,252.192225357881,0.0775976078024248,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
561,func_metrics_02_CWatM_python,./models/02_CWatM/Tutorials/09_Calibration_renovation/hydroStats.py,pc_bias2,FUNCTION,110,1,A,3.0,13.0,150.117300051923,9.375,1407.34968798678,78.1860937770434,0.0500391000173077,CWatM,python,b1,1.0,0.001371871054282905,728.9314814814816
