file,function,type,line,cyclomatic_complexity,cc_rank,loc,loc_span,volume,difficulty,effort,time,bugs
./models/02_CWatM/cwatm/hydrological_modules/inflow.py,<module>,FUNCTION,1,1,A,2.0,,30.0,2.0,60.0,3.3333333333333335,0.01
./models/02_CWatM/cwatm/hydrological_modules/inflow.py,inflow,CLASS,15,6,B,83.0,164.0,4375.391874891391,45.02272727272727,196992.07509454194,10944.004171918998,1.4584639582971304
./models/02_CWatM/cwatm/hydrological_modules/inflow.py,inflow.__init__,METHOD,39,1,A,3.0,3.0,69.18863237274594,8.75,605.400533261527,33.63336295897372,0.02306287745758198
./models/02_CWatM/cwatm/hydrological_modules/inflow.py,inflow.initial,METHOD,43,10,B,69.0,117.0,3448.9535480654295,37.33552631578947,128768.49595573232,7153.805330874017,1.1496511826884765
./models/02_CWatM/cwatm/hydrological_modules/inflow.py,inflow.dynamic,METHOD,163,3,A,9.0,16.0,469.1286531003362,15.842105263157894,7431.985504379009,412.8880835766116,0.15637621770011206
./models/02_CWatM/cwatm/hydrological_modules/inflow.py,inflow (aggregate),CLASS_AGG,39,14,C,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/inflow.py,inflow.py (module aggregate),MODULE_AGG,1,14,C,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/initcondition.py,<module>,FUNCTION,1,1,A,2.0,,30.0,2.0,60.0,3.3333333333333335,0.01
./models/02_CWatM/cwatm/hydrological_modules/initcondition.py,initcondition,CLASS,16,7,B,190.0,334.0,12344.457815729727,92.20370370370371,1138204.7308244132,63233.596156911844,4.1148192719099095
./models/02_CWatM/cwatm/hydrological_modules/initcondition.py,initcondition.__init__,METHOD,49,1,A,3.0,3.0,69.18863237274594,8.75,605.400533261527,33.63336295897372,0.02306287745758198
./models/02_CWatM/cwatm/hydrological_modules/initcondition.py,initcondition.crops_initialise,METHOD,53,6,B,26.0,45.0,1898.2464261409837,38.28787878787879,72679.82907361009,4037.7682818672274,0.6327488087136612
./models/02_CWatM/cwatm/hydrological_modules/initcondition.py,initcondition.reservoir_transfers,METHOD,99,3,A,9.0,13.0,548.8332828131114,13.0,7134.832676570448,396.37959314280266,0.18294442760437046
./models/02_CWatM/cwatm/hydrological_modules/initcondition.py,initcondition.wastewater_to_reservoirs,METHOD,114,2,A,7.0,15.0,351.74793803746815,13.59375,4781.573532696832,265.6429740387129,0.11724931267915605
./models/02_CWatM/cwatm/hydrological_modules/initcondition.py,initcondition.wasterwater_def,METHOD,130,2,A,8.0,9.0,460.0,17.205882352941174,7914.70588235294,439.7058823529411,0.15333333333333332
./models/02_CWatM/cwatm/hydrological_modules/initcondition.py,initcondition.desalinationCapacity,METHOD,140,3,A,12.0,14.0,605.4033765218435,17.708333333333336,10720.684792574313,595.5935995874619,0.20180112550728116
./models/02_CWatM/cwatm/hydrological_modules/initcondition.py,initcondition.initial,METHOD,156,32,E,111.0,169.0,5619.5552958942,66.53571428571429,373901.1255803891,20772.28475446606,1.8731850986314
./models/02_CWatM/cwatm/hydrological_modules/initcondition.py,initcondition.dynamic,METHOD,330,4,A,12.0,20.0,507.79901867755166,16.5,8378.683808179603,465.4824337877557,0.16926633955918388
./models/02_CWatM/cwatm/hydrological_modules/initcondition.py,initcondition (aggregate),CLASS_AGG,49,53,F,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/initcondition.py,initcondition.py (module aggregate),MODULE_AGG,1,53,F,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/interception.py,<module>,FUNCTION,1,1,A,1.0,,22.458839376460833,2.0,44.91767875292167,2.495426597384537,0.007486279792153611
./models/02_CWatM/cwatm/hydrological_modules/interception.py,interception,CLASS,14,5,A,34.0,102.0,3213.9223978047726,51.849999999999994,166641.87632617744,9257.882018120968,1.0713074659349242
./models/02_CWatM/cwatm/hydrological_modules/interception.py,interception.__init__,METHOD,41,1,A,3.0,3.0,69.18863237274594,8.75,605.400533261527,33.63336295897372,0.02306287745758198
./models/02_CWatM/cwatm/hydrological_modules/interception.py,interception.dynamic,METHOD,46,7,B,29.0,70.0,3001.430318191116,49.945945945945944,149909.27643289682,8328.293135160935,1.000476772730372
./models/02_CWatM/cwatm/hydrological_modules/interception.py,interception (aggregate),CLASS_AGG,41,8,B,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/interception.py,interception.py (module aggregate),MODULE_AGG,1,8,B,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/lakes_reservoirs.py,<module>,FUNCTION,1,1,A,4.0,,100.37895002019238,2.75,276.04211255552906,15.335672919751614,0.03345965000673079
./models/02_CWatM/cwatm/hydrological_modules/lakes_reservoirs.py,lakes_reservoirs,CLASS,17,8,B,458.0,1021.0,51220.356517006425,167.02857142857144,8555262.977097703,475292.3876165391,17.073452172335475
./models/02_CWatM/cwatm/hydrological_modules/lakes_reservoirs.py,lakes_reservoirs.__init__,METHOD,200,1,A,3.0,3.0,69.18863237274594,8.75,605.400533261527,33.63336295897372,0.02306287745758198
./models/02_CWatM/cwatm/hydrological_modules/lakes_reservoirs.py,lakes_reservoirs.reservoir_releases,METHOD,204,12,C,21.0,27.0,1314.607745541569,23.467741935483872,30850.875318757793,1713.9375177087663,0.4382025818471897
./models/02_CWatM/cwatm/hydrological_modules/lakes_reservoirs.py,lakes_reservoirs.initWaterbodies,METHOD,233,14,C,122.0,214.0,12628.236913598212,81.4469696969697,1028531.6292279877,57140.64606822154,4.209412304532737
./models/02_CWatM/cwatm/hydrological_modules/lakes_reservoirs.py,lakes_reservoirs.initial_lakes,METHOD,449,4,A,24.0,46.0,1703.8471329764589,31.416666666666664,53529.19742767708,2973.8443015376156,0.5679490443254863
./models/02_CWatM/cwatm/hydrological_modules/lakes_reservoirs.py,lakes_reservoirs.initial_reservoirs,METHOD,496,2,A,35.0,52.0,3453.070888385527,51.60714285714286,178203.1226327531,9900.173479597395,1.1510236294618423
./models/02_CWatM/cwatm/hydrological_modules/lakes_reservoirs.py,lakes_reservoirs.dynamic,METHOD,552,12,C,43.0,68.0,3326.3249762504847,67.0,222863.77340878246,12381.32074493236,1.1087749920834948
./models/02_CWatM/cwatm/hydrological_modules/lakes_reservoirs.py,lakes_reservoirs.dynamic_inloop,METHOD,621,7,B,208.0,417.0,19965.536406849835,107.74825174825173,2151251.643054141,119513.98016967451,6.655178802283278
./models/02_CWatM/cwatm/hydrological_modules/lakes_reservoirs.py,lakes_reservoirs (aggregate),CLASS_AGG,200,52,F,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/lakes_reservoirs.py,lakes_reservoirs.py (module aggregate),MODULE_AGG,1,52,F,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/lakes_res_small.py,<module>,FUNCTION,1,1,A,3.0,,89.94522208456974,2.857142857142857,256.9863488130564,14.277019378503134,0.02998174069485658
./models/02_CWatM/cwatm/hydrological_modules/lakes_res_small.py,lakes_res_small,CLASS,19,7,B,122.0,299.0,10155.313633650772,112.01408450704226,1137538.159555276,63196.56441973755,3.3851045445502574
./models/02_CWatM/cwatm/hydrological_modules/lakes_res_small.py,lakes_res_small.__init__,METHOD,65,1,A,3.0,3.0,69.18863237274594,8.75,605.400533261527,33.63336295897372,0.02306287745758198
./models/02_CWatM/cwatm/hydrological_modules/lakes_res_small.py,lakes_res_small.initial,METHOD,69,7,B,34.0,65.0,2982.0,46.565217391304344,138857.47826086957,7714.304347826087,0.994
./models/02_CWatM/cwatm/hydrological_modules/lakes_res_small.py,lakes_res_small.dynamic,METHOD,142,11,C,83.0,176.0,6369.329471087538,83.03703703703704,528890.2471917875,29382.79151065486,2.123109823695846
./models/02_CWatM/cwatm/hydrological_modules/lakes_res_small.py,lakes_res_small (aggregate),CLASS_AGG,65,19,C,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/lakes_res_small.py,lakes_res_small.py (module aggregate),MODULE_AGG,1,19,C,,,,,,,
./models/02_CWatM/cwatm/hydrological_modules/landcoverType.py,<module>,FUNCTION,1,1,A,1.0,,22.458839376460833,2.0,44.91767875292167,2.495426597384537,0.007486279792153611
